sample_id,tree_albedo,tree_alloc_abg,tree_ctmp_lfdsp,tree_ctmp_lfshd,tree_sla,tree_ek0,tree_lue,tree_pmax,tree_topt,tree_tmin,tree_tmax,tree_gs_b0,tree_gs_b1,tree_gs_b2,tree_km_nstl,tree_kmci,tree_cmpcd0,tree_rgf,tree_rgc,tree_rgr,tree_rmf0,tree_rmc_s,tree_rmr_s,tree_rmc_h,tree_rmr_h,tree_qtf0,tree_qtc0,tree_qtr0,tree_f_sz_s,tree_f_sz_r,tree_lf0,tree_lc0,tree_lr0,tree_dcd,tree_root_spt_a,tree_root_spt_b,c3_albedo,c3_alloc_abg,c3_ctmp_lfdsp,c3_ctmp_lfshd,c3_sla,c3_ek0,c3_lue,c3_pmax,c3_topt,c3_tmin,c3_tmax,c3_gs_b0,c3_gs_b1,c3_gs_b2,c3_km_nstl,c3_kmci,c3_cmpcd0,c3_rgf,c3_rgc,c3_rgr,c3_rmf0,c3_rmc_s,c3_rmr_s,c3_rmc_h,c3_rmr_h,c3_qtf0,c3_qtc0,c3_qtr0,c3_f_sz_s,c3_f_sz_r,c3_lf0,c3_lc0,c3_lr0,c3_root_spt_a,c3_root_spt_b,c4_kmci,c4_cmpcd0,soil_albedo0,soil_sr_lf,soil_sr_lc,soil_sr_lr,soil_sr_ha,soil_sr_hi,soil_sr_hp,soil_kml,soil_kmh,soil_kmsl,soil_kmsh,soil_f_co2_lf,soil_f_co2_lc,soil_f_co2_lr,soil_f_hm_a,soil_f_hm_i,soil_f_hm_p,over_ke_d,over_ke_n,over_scttr,over_spect,over_rfl_d,over_photocap_n0,over_nc_ct,over_acen_et,over_hc_et,over_str_et,over_kc0,over_ko0,over_acen_kc,over_acen_ko,over_acen_vc,over_cv_j,over_cv_p,over_jvr,over_gss_b0,over_gss_b1,over_gss_b2,under_nc_ct,under_gss_b0,under_gss_b1,under_gss_b2,mean_GPP,mean_NEP,mean_ER,mean_NPP,sd_annual_GPP,sd_annual_NEP,sd_annual_ER,sd_annual_NPP,sd_daily_GPP,sd_daily_NEP,sd_daily_ER,sd_daily_NPP
10,0.3,0.58,4.2,14.0,300.0,0.9,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.10400000000000001,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,16.8,10.0,20.0,45.0,14.8,20000.0,13.200000000000001,0.6,198.0,90.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.014000000000000002,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,62000.0,36000.0,80000.0,0.54,0.6,1.58,2.8,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,22.5139,-1.7079999999999997,24.222,13.3523,0.3515803843599165,0.4703291991313696,0.30425866188710726,0.2731316532370425,0.0074733518564039985,0.006789226185651095,0.002664078873694136,0.005924669465349039
11,0.3,0.58,4.2,14.0,300.0,0.9,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.10400000000000001,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,16.8,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,198.0,90.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.014000000000000002,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,62000.0,36000.0,80000.0,0.54,0.6,1.58,2.8,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,22.5389,-1.7096,24.2486,13.364600000000001,0.35180848641144435,0.4703257027493465,0.30451170384367404,0.2733008923837934,0.007482386605787373,0.006793750067624771,0.002668430797869341,0.00592910466915458
12,0.3,0.58,4.2,14.0,300.0,0.9,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.10400000000000001,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,16.8,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,198.0,90.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.014000000000000002,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,62000.0,36000.0,80000.0,0.54,0.78,1.58,2.8,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,22.5389,-1.7096,24.2486,13.364600000000001,0.35180848641144435,0.4703257027493465,0.30451170384367404,0.2733008923837934,0.007482386605787373,0.006793750067624771,0.002668430797869341,0.00592910466915458
13,0.3,0.58,4.2,14.0,300.0,0.9,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.10400000000000001,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,16.8,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,198.0,90.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.014000000000000002,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,62000.0,36000.0,80000.0,0.54,0.78,2.42,2.8,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,22.5389,-1.7096,24.2486,13.364600000000001,0.35180848641144435,0.4703257027493465,0.30451170384367404,0.2733008923837934,0.007482386605787373,0.006793750067624771,0.002668430797869341,0.00592910466915458
14,0.3,0.58,4.2,14.0,300.0,0.9,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,16.8,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,198.0,90.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.014000000000000002,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,62000.0,36000.0,80000.0,0.54,0.78,2.42,2.8,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,22.534,-1.6958000000000002,24.2297,13.273499999999999,0.3533657217859903,0.46707858011259734,0.3053275290569127,0.27096709517331924,0.007480566472841444,0.006785637466301275,0.0026629215342934636,0.0059262982782810536
15,0.3,0.58,4.2,14.0,300.0,0.9,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,16.8,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,198.0,90.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.014000000000000002,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,62000.0,36000.0,68000.0,0.54,0.78,2.42,2.8,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,22.534,-1.6958000000000002,24.2297,13.273499999999999,0.3533657217859903,0.46707858011259734,0.3053275290569127,0.27096709517331924,0.007480566472841444,0.006785637466301275,0.0026629215342934636,0.0059262982782810536
16,0.3,0.58,4.2,14.0,300.0,0.9,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,16.8,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,198.0,90.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.014000000000000002,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,62000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,22.534,-1.6958000000000002,24.2297,13.273499999999999,0.3533657217859903,0.46707858011259734,0.3053275290569127,0.27096709517331924,0.007480566472841444,0.006785637466301275,0.0026629215342934636,0.0059262982782810536
17,0.3,0.58,4.2,14.0,300.0,0.9,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,16.8,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,90.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.014000000000000002,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,62000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,22.5243,-1.6954,24.2198,13.269200000000001,0.35334875752497585,0.4671909435956329,0.3051508916366899,0.27075524002316215,0.007477162378314653,0.006783978065562048,0.002661161773128431,0.005924661079071264
18,0.3,0.58,4.2,14.0,300.0,0.9,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,30.0,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,90.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.014000000000000002,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,62000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,22.561500000000002,-1.6974,24.2591,13.2874,0.3535390124630278,0.4673034227232761,0.3055506686477893,0.27077140830515223,0.0074907378061441765,0.006790344407016677,0.002668447025853579,0.005931133882476378
19,0.3,0.58,4.2,14.0,300.0,0.9,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,30.0,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,90.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.041,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,62000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,22.561500000000002,-1.6974,24.2591,13.2874,0.3535390124630278,0.4673034227232761,0.3055506686477893,0.27077140830515223,0.0074907378061441765,0.00679034412124342,0.0026684470557822933,0.0059311326270017495
20,0.3,0.58,4.2,14.0,300.0,0.9,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,30.0,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,48.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.041,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,62000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,22.5677,-1.698,24.265700000000002,13.2904,0.3534653998468427,0.4674163026681889,0.3053275290569126,0.27077140830515223,0.00749292405952443,0.006791272349278885,0.002669829499499504,0.005932173230696081
21,0.3,0.58,4.2,14.0,300.0,0.9,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,30.0,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,48.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.041,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,80000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,22.5677,-1.698,24.265700000000002,13.2904,0.3534653998468427,0.4674163026681889,0.3053275290569126,0.27077140830515223,0.00749292405952443,0.006791272349278885,0.002669829499499504,0.005932173230696081
22,0.3,0.58,4.2,14.0,300.0,0.42000000000000004,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,30.0,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,48.0,0.18000000000000002,0.5,0.5,0.01,0.302,0.041,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,80000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,35.7864,-2.8036000000000003,38.5899,20.3108,0.5952822299828338,0.7548326083753051,0.4813075824136681,0.4452589259196393,0.012940735594426782,0.011247828665690499,0.004531224190954104,0.010153290778201447
23,0.3,0.58,4.2,14.0,300.0,0.42000000000000004,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.005,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,30.0,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,48.0,0.18000000000000002,0.5,0.5,1.204,0.302,0.041,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,80000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,35.7868,-2.8027,38.5892,20.3029,0.5949427236671144,0.7547585412272959,0.48129681301897587,0.445195949367617,0.012940737309977642,0.011247268395125017,0.004530322784725228,0.010153264290125433
24,0.3,0.58,4.2,14.0,300.0,0.42000000000000004,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.002,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,30.0,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,48.0,0.18000000000000002,0.5,0.5,1.204,0.302,0.041,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.4,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,80000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,35.5795,-2.6817,38.2612,19.6334,0.5910779700400507,0.7402918418509764,0.4723639839502302,0.44296606341042977,0.012831888709311828,0.011134389956863996,0.004426239769495218,0.010078506586809047
25,0.3,0.58,4.2,14.0,300.0,0.42000000000000004,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.002,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,30.0,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,48.0,0.18000000000000002,0.5,0.5,1.204,0.302,0.041,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.1,0.8,0.78,0.78,0.22999999999999998,0.1,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,80000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,35.5795,-0.7569999999999999,36.3366,19.6334,0.5910779700400507,0.7069384697411791,0.44585254164228927,0.44296606341042977,0.012831888709311828,0.010989495579388288,0.004241334033197719,0.010078506586809047
26,0.3,0.58,4.2,14.0,300.0,0.42000000000000004,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.002,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,30.0,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,48.0,0.18000000000000002,0.5,0.5,1.204,0.302,0.041,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.39,0.78,0.66,0.66,0.3,0.1,0.8,0.78,0.78,0.22999999999999998,0.25,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,80000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,35.5795,-0.7569999999999999,36.3366,19.6334,0.5910779700400507,0.7069384697411791,0.44585254164228927,0.44296606341042977,0.012831888709311828,0.010989495579388288,0.004241334033197719,0.010078506586809047
27,0.3,0.58,4.2,14.0,300.0,0.42000000000000004,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.002,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,5.0,158.0,300.0,0.055999999999999994,30.0,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,48.0,0.18000000000000002,0.5,0.5,1.204,0.302,0.041,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.9,0.78,0.66,0.66,0.3,0.1,0.8,0.78,0.78,0.22999999999999998,0.25,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,80000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,35.5795,-0.7572,36.3366,19.6334,0.5910779700400507,0.7209575114618983,0.45918870485527746,0.44296606341042977,0.012831888709311828,0.011012401833922408,0.00428798308565671,0.010078506586809047
28,0.3,0.58,4.2,14.0,300.0,0.42000000000000004,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.002,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,14.0,158.0,300.0,0.055999999999999994,30.0,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,48.0,0.18000000000000002,0.5,0.5,1.204,0.302,0.041,0.8300000000000001,0.005,1.0,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.9,0.78,0.66,0.66,0.3,0.1,0.8,0.78,0.78,0.22999999999999998,0.25,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,80000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,35.5795,-0.7572,36.3366,19.6334,0.5910779700400507,0.7209575114618983,0.45918870485527746,0.44296606341042977,0.012831888709311828,0.011012401833922408,0.00428798308565671,0.010078506586809047
29,0.3,0.58,4.2,14.0,300.0,0.42000000000000004,0.08,25.0,10.0,9.999,33.6,70.0,3000.0,50.0,0.5,114.0,20.0,0.1,0.33999999999999997,0.1,2.0,0.203,0.005,1.61,0.401,2.6,1.4,1.4,64.0,1.0,0.001,0.002,0.002,0.08600000000000001,8.600000000000001,3.1999999999999997,0.1,0.9,4.2,14.0,158.0,300.0,0.055999999999999994,30.0,10.0,5.0,45.0,14.8,20000.0,13.200000000000001,0.6,450.0,48.0,0.18000000000000002,0.5,0.5,1.204,0.302,0.041,0.8300000000000001,0.005,2.2,1.4,1.0,5.0,1.0,0.004,0.004,0.0,8.600000000000001,5.0,200.0,6.0600000000000005,0.05,10.0,10.0,0.3,4.0,0.02,0.0304,0.7300000000000001,0.05,0.39,0.9,0.78,0.66,0.66,0.3,0.1,0.8,0.78,0.78,0.22999999999999998,0.25,0.08600000000000001,0.8999999999999999,74.0,60000.0,250000.0,760.0,70.0,35000.0,80000.0,36000.0,68000.0,0.54,0.78,2.42,8.2,4600.0,5.2,250.0,1.0,8200.0,3.8000000000000003,35.5735,-0.7565,36.330200000000005,19.621299999999998,0.5906983155554115,0.720265421756298,0.46295183334770323,0.44290105491457604,0.012828407050387238,0.011010716674740656,0.004290736886490844,0.010076722659007782
